timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-19T16:37:03,codecarbon,f0e85621-2e2d-47d3-9e2f-21eee0585d25,9.64071798324585,3.361456866299312e-06,3.486728760390077e-07,5.0,0.0,3.0,1.3388719161351524e-05,0,8.032476504643759e-06,2.142119566599528e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.4432,51.2069,8.0,machine,N,1.0
2024-04-19T16:39:02,codecarbon,743cb5e3-083c-43f9-9645-a5b15d977bea,3.927482843399048,1.369043220073382e-06,3.485803184027511e-07,5.0,0.0,3.0,5.453634262084961e-06,0,3.2707206408182777e-06,8.724354902903239e-06,Belgium,BEL,flanders,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.4432,51.2069,8.0,machine,N,1.0
2024-04-19T16:39:14,codecarbon,b5f21e94-7a5f-4ca8-af61-d7608b1fb07d,10.65565013885498,3.71506461342401e-06,3.486473903527784e-07,5.0,0.0,3.0,1.47980488008923e-05,0,8.876545031865439e-06,2.367459383275773e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.4432,51.2069,8.0,machine,N,1.0
2024-04-22T21:20:37,codecarbon,2fc9e62d-1933-4b23-9f1b-b9eeb885135d,2.6739749908447266,9.322416529578632e-07,3.486351428677207e-07,5.0,0.0,3.0,3.713270690706041e-06,0,2.2275257110595706e-06,5.940796401765612e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-22T21:20:43,codecarbon,fd151717-fd8d-4ec8-bb93-b6896a810fe7,4.6308228969573975,1.6146120397566424e-06,3.486663333243635e-07,5.0,0.0,3.0,6.43102592892117e-06,0,3.85823905467987e-06,1.028926498360104e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T09:47:07,codecarbon,db55ace4-4c73-43b0-bacb-c69885736da6,3.1927170753479004,1.113054836002456e-06,3.486230723657748e-07,5.0,0.0,3.0,4.433430896864998e-06,0,2.6596142848332725e-06,7.09304518169827e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T09:47:21,codecarbon,e7226b16-0775-4cbd-ba18-9985b5a5e141,11.722238779067991,4.087123783988423e-06,3.486640957430984e-07,5.0,0.0,3.0,1.6279728876219855e-05,0,9.765846530596417e-06,2.604557540681627e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T09:55:07,codecarbon,9eb3e09a-427b-4f5e-a86c-3cb1f68c5ebe,2.729416847229004,9.514026577936276e-07,3.485736005328478e-07,5.0,0.0,3.0,3.7898874945110735e-06,0,2.273014187812805e-06,6.062901682323879e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T09:55:13,codecarbon,4c3a9cf2-906a-4db2-998f-8f6a855a099a,4.412905931472778,1.538659394091103e-06,3.486726021321704e-07,5.0,0.0,3.0,6.128508183691236e-06,0,3.6767415205637616e-06,9.805249704254998e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:31:12,codecarbon,939ee5bb-5a88-4c7c-9192-f503862aa6a3,4.738207101821899,1.6520450097652277e-06,3.486645843593447e-07,5.0,0.0,3.0,6.580164035161336e-06,0,3.947646021842956e-06,1.0527810057004293e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:33:15,codecarbon,6a442238-ae6b-4ae8-ae0b-a5e37b355f94,0.0037307739257812,6.300577304098341e-10,1.6888124098216317e-07,5.0,0.0,3.0,2.844466103447808e-09,0,1.170635223388672e-09,4.01510132683648e-09,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:33:38,codecarbon,eed4c1b8-b051-4fbb-9113-fbebf00d675d,5.030371904373169,1.7530177107887798e-06,3.484867012048928e-07,5.0,0.0,3.0,6.983207000626457e-06,0,4.188060959180196e-06,1.1171267959806654e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:36:51,codecarbon,5147ed0b-f907-46ce-a9fb-87663ee79894,28.506582021713257,9.9188344087859e-06,3.479489193488997e-07,5.0,0.0,3.0,3.951214452584585e-05,0,2.3696547746658324e-05,6.320869227250417e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:37:37,codecarbon,d8d0034a-638b-4bf4-80c4-c5706cddedb8,29.516124963760376,1.0287609019166629e-05,3.485419929546192e-07,5.0,0.0,3.0,4.098636110623677e-05,0,2.4572381575902305e-05,6.555874268213908e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
